"id","session","handle","remote","offer","sdp","timestamp"
99,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620851994 1620851995 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:JVJh
a=ice-pwd:NpSzuvCuPYCoKx9SFRMTOk
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:3221643075 cname:janus
a=ssrc:3221643075 msid:janus janusa0
a=ssrc:3221643075 mslabel:janus
a=ssrc:3221643075 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 41498 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 56657 typ host
a=end-of-candidates
",2021-05-13 10:22:02.000
100,5196036116996184,2960281891565266,true,false,"v=0
o=- 36467062709869520 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS 3Z9htoWZaZcOgSrJwLFYP3BTIGMpCDq5v0Qg
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:m8kg
a=ice-pwd:k0oGmDXpj+mvirtUjnWjI4+K
a=ice-options:trickle
a=fingerprint:sha-256 27:7B:0C:F6:C3:C3:74:4A:6E:AE:1A:46:1F:72:7C:80:71:5A:F4:C4:4D:FF:AC:5C:B7:B5:3F:F5:A7:98:34:E2
a=setup:active
a=mid:audio
a=sendrecv
a=msid:3Z9htoWZaZcOgSrJwLFYP3BTIGMpCDq5v0Qg f5829775-bced-4434-bca7-180a76c62c29
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:2351412102 cname:POjawUck2Yepn3rj
",2021-05-13 10:22:08.000
101,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620852183 1620852184 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:G3CA
a=ice-pwd:aA3cRRNxjK1TtIaQgGqI0o
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:1838642318 cname:janus
a=ssrc:1838642318 msid:janus janusa0
a=ssrc:1838642318 mslabel:janus
a=ssrc:1838642318 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 44539 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 60971 typ host
a=end-of-candidates
",2021-05-13 10:30:55.000
102,5196036116996184,2960281891565266,true,false,"v=0
o=- 5245847708874558203 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS AHrOeFrk6UnOX3rJagyFiCY2arlY0Zt1MeaA
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:K0iP
a=ice-pwd:b6kDhq0jOPjIfPv1fvpLTIG1
a=ice-options:trickle
a=fingerprint:sha-256 72:B3:87:CD:63:91:B2:86:CC:CD:9E:B2:B9:DB:8C:37:9C:63:10:C1:8F:3D:43:56:1A:CF:57:72:75:FD:7D:89
a=setup:active
a=mid:audio
a=sendrecv
a=msid:AHrOeFrk6UnOX3rJagyFiCY2arlY0Zt1MeaA a6f92aee-db57-4205-b7cf-9bdd2b7d7899
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:3589447217 cname:YpL6s2nUHdxo038q
",2021-05-13 10:31:02.000
103,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620851983 1620851984 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:8o0T
a=ice-pwd:tMP5U2XRLlaNDgEpIrkbmW
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:2995513579 cname:janus
a=ssrc:2995513579 msid:janus janusa0
a=ssrc:2995513579 mslabel:janus
a=ssrc:2995513579 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 42267 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 55297 typ host
a=end-of-candidates
",2021-05-13 10:35:19.000
104,5196036116996184,2960281891565266,true,false,"v=0
o=- 7730504926690140795 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS DvWeH0HEQTLPjqWFaeTCNgKCi4Wg9FiIsKyO
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:Ktzc
a=ice-pwd:7qTs+jRgLIwPBUxX6ycUmoQA
a=ice-options:trickle
a=fingerprint:sha-256 04:C1:A4:CC:34:C2:65:93:42:A9:DA:96:CA:7A:6E:ED:A4:BE:7D:E0:7E:35:FA:64:3B:38:FB:7B:D1:92:DB:7F
a=setup:active
a=mid:audio
a=sendrecv
a=msid:DvWeH0HEQTLPjqWFaeTCNgKCi4Wg9FiIsKyO e0b355a4-fd30-442a-88b2-f28bc21412cb
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:332983469 cname:VaOXF+aAQmmZd0W9
",2021-05-13 10:35:23.000
105,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620855696 1620855697 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:5Vzb
a=ice-pwd:VbPX3qTLx4gUcZJ0ALBzbY
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:3211105211 cname:janus
a=ssrc:3211105211 msid:janus janusa0
a=ssrc:3211105211 mslabel:janus
a=ssrc:3211105211 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 59463 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 50787 typ host
a=end-of-candidates
",2021-05-13 11:25:10.000
106,5196036116996184,2960281891565266,true,false,"v=0
o=- 2087591161922324978 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS 5YDyOFivgPtvKCHz073sHLzqBHoMyBJNyu1F
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:S8UC
a=ice-pwd:Qcr06flB6WZzlqYxIk0BBL+2
a=ice-options:trickle
a=fingerprint:sha-256 FC:50:C5:AD:BF:1F:F1:B6:32:68:B4:81:FC:F2:BE:5E:55:2D:85:FD:04:84:AA:24:5B:87:FC:32:3D:91:D2:96
a=setup:active
a=mid:audio
a=sendrecv
a=msid:5YDyOFivgPtvKCHz073sHLzqBHoMyBJNyu1F 67da535c-91d2-4532-a244-d0af7fd568d3
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:3941031379 cname:fn4Vz89zT3vkoDUX
",2021-05-13 11:25:20.000
107,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620855776 1620855777 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:EMeX
a=ice-pwd:GtMTW1d2TTDe3iV7nebF71
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:2444475942 cname:janus
a=ssrc:2444475942 msid:janus janusa0
a=ssrc:2444475942 mslabel:janus
a=ssrc:2444475942 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 48893 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 46839 typ host
a=end-of-candidates
",2021-05-13 11:27:32.000
108,5196036116996184,2960281891565266,true,false,"v=0
o=- 4933046488504244011 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS Dp3626DCx9x8zsOmEIuWcPRkTvkuVBmfbrQu
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:nGiu
a=ice-pwd:CQ8UJClyk77vqdLE6UIieWZD
a=ice-options:trickle
a=fingerprint:sha-256 56:2A:A7:33:8D:23:AB:35:0C:27:70:2C:B2:4F:62:C7:04:25:CC:2E:98:FB:6A:35:79:4E:9C:2C:8A:B7:ED:D2
a=setup:active
a=mid:audio
a=sendrecv
a=msid:Dp3626DCx9x8zsOmEIuWcPRkTvkuVBmfbrQu 88e2c99a-5c9a-474e-b1b7-e462a2427657
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:299051581 cname:Jsoxj72mV2CEtY3H
",2021-05-13 11:27:44.000
109,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620855463 1620855464 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:aEAy
a=ice-pwd:O+Vc4705G/4+pp/rBu+Vxx
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:440470622 cname:janus
a=ssrc:440470622 msid:janus janusa0
a=ssrc:440470622 mslabel:janus
a=ssrc:440470622 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 47347 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 39008 typ host
a=end-of-candidates
",2021-05-13 11:32:07.000
110,5196036116996184,2960281891565266,true,false,"v=0
o=- 2297947131670895836 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS kB559XbPisl8rKWm7RxbThFNb2ycqWpDFOy2
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:xId1
a=ice-pwd:I+hTbbqwJvdMVNInDSUZ5Y0N
a=ice-options:trickle
a=fingerprint:sha-256 E7:17:4C:DB:7E:95:E1:74:AB:DC:76:CA:BA:2B:E4:09:7B:84:4D:2B:BC:F4:2F:49:04:55:A6:BB:34:0B:8D:C3
a=setup:active
a=mid:audio
a=sendrecv
a=msid:kB559XbPisl8rKWm7RxbThFNb2ycqWpDFOy2 52ce63c2-5928-47de-854a-01eb52198b89
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:615617866 cname:7sasd5yZP708Q7vu
",2021-05-13 11:32:11.000
111,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620855490 1620855491 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:gYgP
a=ice-pwd:y7pwkzEqP78Up3M58iYh4B
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:4019227632 cname:janus
a=ssrc:4019227632 msid:janus janusa0
a=ssrc:4019227632 mslabel:janus
a=ssrc:4019227632 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 41039 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 46455 typ host
a=end-of-candidates
",2021-05-13 11:43:12.000
112,5196036116996184,2960281891565266,true,false,"v=0
o=- 1713053812412554039 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS Oeb2mdu8VdxRDukV5QFNV2xRdZlNVK0Kf7Ne
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:jYQl
a=ice-pwd:2Vo4eJ4n4uCDckVcYlvxZUW9
a=ice-options:trickle
a=fingerprint:sha-256 01:0C:06:F4:D5:FD:78:CB:22:94:BE:E6:B4:AE:D9:5F:32:BD:E9:4E:78:82:9C:C8:83:A4:D8:E7:B2:5A:86:98
a=setup:active
a=mid:audio
a=sendrecv
a=msid:Oeb2mdu8VdxRDukV5QFNV2xRdZlNVK0Kf7Ne 9904ecad-e000-40b6-a789-db3e10ce6924
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:3774028471 cname:Npj3LVvpQgGnOqO0
",2021-05-13 11:43:17.000
113,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620857071 1620857072 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:gV19
a=ice-pwd:mHJqMNiOR6PoJea0ceFl6H
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:2485907071 cname:janus
a=ssrc:2485907071 msid:janus janusa0
a=ssrc:2485907071 mslabel:janus
a=ssrc:2485907071 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 35265 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 57352 typ host
a=end-of-candidates
",2021-05-13 11:46:57.000
114,5196036116996184,2960281891565266,true,false,"v=0
o=- 2874613894265911224 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS oGo8YiIqsmjpMbhWNaaQrTvHXsHnnDpvrdNo
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:Ua98
a=ice-pwd:bhTBA534D93S2hxEVOiSc4cw
a=ice-options:trickle
a=fingerprint:sha-256 26:60:F6:7C:0E:AD:5D:2F:70:4F:27:D5:B0:9F:80:AD:65:FF:0F:5D:4B:29:CD:CE:A5:3F:3E:D9:05:C3:6B:AC
a=setup:active
a=mid:audio
a=sendrecv
a=msid:oGo8YiIqsmjpMbhWNaaQrTvHXsHnnDpvrdNo cdf1607c-dd7d-47ca-b49b-0a6b6d49d369
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:1791311124 cname:avJIAa59TmT3vxQ0
",2021-05-13 11:47:02.000
115,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620856506 1620856507 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:WBBx
a=ice-pwd:Wgck7X4Wn08SlZ1KFzgniN
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:247651893 cname:janus
a=ssrc:247651893 msid:janus janusa0
a=ssrc:247651893 mslabel:janus
a=ssrc:247651893 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 45863 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 50454 typ host
a=end-of-candidates
",2021-05-13 11:49:54.000
116,5196036116996184,2960281891565266,true,false,"v=0
o=- 8520396274869948877 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS ZUyTSpXR9GlxWepnTQya5GFekt9HoEq897j0
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:2eUd
a=ice-pwd:AXBi3xTuALwSKzCTaMpv2osz
a=ice-options:trickle
a=fingerprint:sha-256 F8:40:5D:FB:7C:51:86:2A:A0:F2:C5:91:CB:19:BB:6B:65:AD:DD:EA:5D:E0:B3:61:A9:C8:EB:9C:15:A7:52:8D
a=setup:active
a=mid:audio
a=sendrecv
a=msid:ZUyTSpXR9GlxWepnTQya5GFekt9HoEq897j0 55b36d0d-0ad8-4d18-9464-b32c9ca4d437
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:829853340 cname:9MDk4MoJ9mO9CB5x
",2021-05-13 11:49:59.000
117,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620856660 1620856661 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:NVX0
a=ice-pwd:9PxicC8FyT3kYbDQtO5ayJ
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:2107361150 cname:janus
a=ssrc:2107361150 msid:janus janusa0
a=ssrc:2107361150 mslabel:janus
a=ssrc:2107361150 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 45757 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 50199 typ host
a=end-of-candidates
",2021-05-13 11:51:18.000
118,5196036116996184,2960281891565266,true,false,"v=0
o=- 3014502403214664859 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS 0D44wMQuRUZHm2RUUCRfN620v0DA4D3V0ooa
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:kj3N
a=ice-pwd:o2d2XZi0nOciF8HFuiYHAT+E
a=ice-options:trickle
a=fingerprint:sha-256 22:6E:4C:15:BA:DE:34:91:62:DF:AB:E4:C6:FF:59:F3:CC:0D:81:81:CE:55:57:37:6F:52:06:BF:70:70:78:1C
a=setup:active
a=mid:audio
a=sendrecv
a=msid:0D44wMQuRUZHm2RUUCRfN620v0DA4D3V0ooa 6a39ad0b-83b9-42a3-978f-02488098a5e6
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:3544884250 cname:ukDN4gzRDokuwqJv
",2021-05-13 11:51:24.000
119,5196036116996184,2960281891565266,false,true,"v=0
o=FreeSWITCH 1620857364 1620857365 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:ZtsN
a=ice-pwd:58aZ3PFXNmc+4D+FOJjNMi
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:3340527394 cname:janus
a=ssrc:3340527394 msid:janus janusa0
a=ssrc:3340527394 mslabel:janus
a=ssrc:3340527394 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 46465 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 49666 typ host
a=end-of-candidates
",2021-05-13 11:54:12.000
120,5196036116996184,2960281891565266,true,false,"v=0
o=- 9189346476657337054 2 IN IP4 127.0.0.1
s=-
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS evze4aezQKlxchA5grS0GYCXA3lteGiMpfAf
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=rtcp:9 IN IP4 0.0.0.0
a=ice-ufrag:XWYj
a=ice-pwd:B9KGdWCNaCEilqJwF08ZO1hB
a=ice-options:trickle
a=fingerprint:sha-256 1D:DD:F5:2D:CF:61:B6:49:DA:44:03:97:EF:73:96:B0:DB:73:04:7C:36:BC:52:8B:49:26:99:2B:F9:59:1A:FF
a=setup:active
a=mid:audio
a=sendrecv
a=msid:evze4aezQKlxchA5grS0GYCXA3lteGiMpfAf 9b86a4e7-3eea-48af-810a-cfb82854bfae
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=ssrc:2085938613 cname:dFKggm07UWw3zH6m
",2021-05-13 11:54:16.000
121,8248866431530854,7582164880377588,false,true,"v=0
o=FreeSWITCH 1620923600 1620923601 IN IP4 XX.XX.XX.XX
s=FreeSWITCH
t=0 0
a=group:BUNDLE audio
a=msid-semantic: WMS janus
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 XX.XX.XX.XX
a=sendrecv
a=mid:audio
a=rtcp-mux
a=ice-ufrag:dxcC
a=ice-pwd:7QG+7+0urMOLYtV7XUHSy7
a=ice-options:trickle
a=fingerprint:sha-256 DA:3B:2D:F5:E3:49:31:72:CA:B0:EA:E8:35:DC:93:C0:BE:69:27:4B:90:8C:73:74:2E:34:23:ED:13:A3:B9:C0
a=setup:actpass
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000
a=fmtp:101 0-16
a=ptime:20
a=msid:janus janusa0
a=ssrc:2194673645 cname:janus
a=ssrc:2194673645 msid:janus janusa0
a=ssrc:2194673645 mslabel:janus
a=ssrc:2194673645 label:janusa0
a=candidate:1 1 udp 2015363583 192.168.2.82 40672 typ host
a=candidate:4 1 udp 2015363327 XX.XX.XX.XX 37410 typ host
a=end-of-candidates
",2021-05-14 06:46:26.000
122,8248866431530854,7582164880377588,true,false,"v=0
o=mozilla...THIS_IS_SDPARTA-88.0.1 6061842805297625353 0 IN IP4 0.0.0.0
s=-
t=0 0
a=fingerprint:sha-256 82:8B:2E:E2:52:84:56:97:2C:27:56:88:9B:39:D6:5A:57:6C:84:32:71:46:53:CB:D8:FF:AB:F1:41:63:69:5B
a=group:BUNDLE audio
a=ice-options:trickle
a=msid-semantic:WMS *
m=audio 9 UDP/TLS/RTP/SAVPF 8 101
c=IN IP4 0.0.0.0
a=sendrecv
a=fmtp:101 0-15
a=ice-pwd:f78cc9f505ba014142ef87136a0e8815
a=ice-ufrag:8ad5c412
a=mid:audio
a=msid:{a17f51ad-95c1-4e46-9147-43fdeb9aa73d} {e305b305-727c-4696-aacb-aae4d0ac264d}
a=rtcp-mux
a=rtpmap:8 PCMA/8000
a=rtpmap:101 telephone-event/8000/1
a=setup:active
a=ssrc:161994801 cname:{7c5b9fda-709a-4efd-b289-215ce00f4cfd}
",2021-05-14 06:46:34.000
